"Item1" "Item2" "Lag" "R"
"4023" "Backstab_cape" "Dragonstone_boots" 0 0.941285195617009
"4024" "Backstab_cape" "Dragonstone_gauntlets" 0 0.945849125484414
"4025" "Backstab_cape" "Dragonstone_greaves" 0 0.936442773030034
"4026" "Backstab_cape" "Dragonstone_hauberk" 0 0.962627521679686
"4027" "Backstab_cape" "Dragonstone_helm" 0 0.960291049836956
"4028" "Backstab_cape" "Dragon_warhammer" 0 0.783411419201749
"4029" "Backstab_cape" "Drygore_longsword_shard" 0 0.958204597644132
"4030" "Backstab_cape" "Drygore_mace_shard" 0 0.935168109045152
"4031" "Backstab_cape" "Drygore_rapier_shard" 0 0.938910894695152
"4032" "Backstab_cape" "Egg_and_tomato" -13 -0.767480387108579
"4033" "Backstab_cape" "Elysian_sigil" 0 0.938936693821306
"4034" "Backstab_cape" "Empty_seaweed_net" 12 0.743271102608163
"4035" "Backstab_cape" "Evil_turnip" 0 0.954329093856735
"4036" "Backstab_cape" "Evil_turnip_seed" 0 0.916655572381042
"4037" "Backstab_cape" "Fibula_piece" 0 0.978584857003299
"4038" "Backstab_cape" "Fox_mask" 0 0.897077776482227
"4039" "Backstab_cape" "Frost_dragon_mask" 0 0.952543050670545
"4040" "Backstab_cape" "Garb_of_subjugation_shard" 0 0.984600217631631
"4041" "Backstab_cape" "Guthix_bow" 0 0.955020900602736
"4042" "Backstab_cape" "Guthix_mitre" 0 0.796588421681723
"4043" "Backstab_cape" "Guthix_rest_(1)" 0 0.984600218930605
"4044" "Backstab_cape" "Guthix_rest_(2)" 0 0.984539012277038
"4045" "Backstab_cape" "Guthix_rest_(3)" 0 0.933767392802914
"4046" "Backstab_cape" "Guthix_rest_(4)" 0 0.981918003769988
"4047" "Backstab_cape" "Guthix_stole" 0 0.847630207518118
"4048" "Backstab_cape" "Guthix_vambraces" 0 0.7839158804919
"4049" "Backstab_cape" "Iron_dragon_mask" 0 0.957893455626275
"4050" "Backstab_cape" "Juju_mining_potion_(1)" 0 0.983831205520826
"4051" "Backstab_cape" "Juju_mining_potion_(2)" 0 0.904811112918289
"4052" "Backstab_cape" "Left_eyepatch" 0 0.947911784209097
"4053" "Backstab_cape" "Magic_mix_(1)" 21 -0.984644430553836
"4054" "Backstab_cape" "Magic_string" 0 0.970371065117421
"4055" "Backstab_cape" "Mind_bomb_(m4)" 24 -0.984636644941446
"4056" "Backstab_cape" "Mithril_dragon_mask" 0 0.96400536554915
"4057" "Backstab_cape" "Oak_roots" 0 0.753080332531386
"4058" "Backstab_cape" "Onyx_amulet" 0 0.930105475153721
"4059" "Backstab_cape" "Onyx_necklace" 0 0.801787311338727
"4060" "Backstab_cape" "Pernix_body_shard" 0 0.77179548201712
"4061" "Backstab_cape" "Pernix_gloves_shard" 0 0.798624123269627
"4062" "Backstab_cape" "Pink_robe_bottoms" 0 0.78290840710681
"4063" "Backstab_cape" "Pneumatic_gloves_shard" 0 0.984600218930652
"4064" "Backstab_cape" "Premade_t'd_batta" -14 -0.984562811980217
"4065" "Backstab_cape" "Premade_t'd_crunch" 1 -0.743265153097396
"4066" "Backstab_cape" "Premade_w'm_batta" 3 -0.984592433318252
"4067" "Backstab_cape" "Rock-shell_shard" 0 0.780407874200216
"4068" "Backstab_cape" "Ruined_dragon_armour_slice" 0 0.707734101183681
"4069" "Backstab_cape" "Sack_of_effigies" 0 0.981200648724491
"4070" "Backstab_cape" "Saradomin_bow" 0 0.842083788508526
"4071" "Backstab_cape" "Saradomin_hilt_shard" 0 0.979256610953754
"4072" "Backstab_cape" "Saradomin's_hiss_shard" 0 0.984600325145699
"4073" "Backstab_cape" "Saradomin's_murmur_shard" 0 0.984600199618545
"4074" "Backstab_cape" "Saradomin's_whisper_shard" 0 0.984600218930724
"4075" "Backstab_cape" "Saradomin_sword_shard" 0 0.984600643112916
"4076" "Backstab_cape" "Seers'_ring_shard" 0 0.984600218930647
"4077" "Backstab_cape" "Seismic_singularity_shard" 0 0.977174963611629
"4078" "Backstab_cape" "Spectral_sigil" 0 0.96842827287968
"4079" "Backstab_cape" "Spectral_sigil_shard" 0 0.984600218242652
"4080" "Backstab_cape" "Static_gloves_shard" 0 0.984600218930684
"4081" "Backstab_cape" "Steel_dragon_mask" 0 0.965506125737082
"4082" "Backstab_cape" "Super_Guthix_rest_(1)" 0 0.982414390826075
"4083" "Backstab_cape" "Super_Guthix_rest_(2)" 0 0.982460845765623
"4084" "Backstab_cape" "Super_Guthix_rest_(3)" 0 0.961578206265636
"4085" "Backstab_cape" "Super_Guthix_rest_(4)" 0 0.911400798271085
"4086" "Backstab_cape" "Tan_cavalier" 0 0.82021037298478
"4087" "Backstab_cape" "Team-10_cape" 0 0.972358884622322
"4088" "Backstab_cape" "Team-24_cape" 0 0.972763484046363
"4089" "Backstab_cape" "Team-28_cape" 0 0.95956932065773
"4090" "Backstab_cape" "Team-34_cape" 0 0.97657064162274
"4091" "Backstab_cape" "Team-37_cape" 0 0.84467753287358
"4092" "Backstab_cape" "Team-38_cape" 0 0.956223201266122
"4093" "Backstab_cape" "Third-age_mage_hat" 0 0.706817918183914
"4094" "Backstab_cape" "Third-age_range_top" 0 0.796945695706252
"4095" "Backstab_cape" "Torva_full_helm_shard" 0 0.976456322088414
"4096" "Backstab_cape" "Torva_gloves_shard" 0 0.954030615742409
"4097" "Backstab_cape" "Torva_platebody_shard" 0 0.984600225030066
"4098" "Backstab_cape" "Torva_platelegs_shard" 0 0.950185827093906
"4099" "Backstab_cape" "Weapon_poison_(1)" 0 0.977459008438872
"4100" "Backstab_cape" "Weapon_poison_(2)" 0 0.980899018889378
"4101" "Backstab_cape" "Wine_of_Guthix" 0 0.857363469920172
"4102" "Backstab_cape" "Wooden_shield" 0 -0.911628595369086
"4103" "Backstab_cape" "Zamorak_bow" 0 0.872275542039761
"4104" "Backstab_cape" "Zamorak_chaps" 0 0.703191699761028
"4105" "Backstab_cape" "Zamorak_mitre" 0 0.953515201898084
"4106" "Backstab_cape" "Zamorak's_favour_(2)" 0 0.939826773227968
"4107" "Backstab_cape" "Zamorak's_favour_(3)" 0 0.920809536701929
"4108" "Backstab_cape" "Zamorak's_favour_(4)" 0 0.844641543818345
"4109" "Bacon_heap" "Ring_of_metamorphosis" -18 0.947790892183957
"4110" "Bacon_heap" "Ring_of_respawn" -18 0.947790892183957
"4111" "Bacon_heap" "Shinigami_orokami_mask" -9 -0.734929721173795
"4112" "Bandos_body" "Demon_claw" 0 0.936479184548459
"4113" "Bandos_body" "Juju_mining_potion_(1)" 0 0.844965139163896
"4114" "Bandos_body" "Juju_mining_potion_(2)" 0 0.792542939438954
"4115" "Bandos_body" "Sack_of_effigies" 0 0.860365233071419
"4116" "Bandos_body" "Zamorak's_favour_(2)" 0 0.811999775117872
"4117" "Bandos_body" "Zamorak's_favour_(3)" 0 0.76641896743237
"4118" "Bandos_chaps" "Demon_claw" 0 0.888855457018942
"4119" "Bandos_chaps" "Mimic_plushie" 0 0.748950607806232
"4120" "Bandos_chestplate" "Bandos_tassets" 0 0.843119795252259
"4121" "Bandos_chestplate_shard" "Bandos_helmet_shard" 0 0.999999947046079
"4122" "Bandos_chestplate_shard" "Bandos_hilt_shard" 0 0.999998771450056
"4123" "Bandos_chestplate_shard" "Bandos_tassets_shard" 0 0.999999884521822
"4124" "Bandos_chestplate_shard" "Barbarian_assault_ticket_-_wave_2" 0 0.994206178811227
"4125" "Bandos_chestplate_shard" "Barbarian_assault_ticket_-_wave_3" 0 0.993471251158239
"4126" "Bandos_chestplate_shard" "Barbarian_assault_ticket_-_wave_4" 0 0.996111830195989
"4127" "Bandos_chestplate_shard" "Barbarian_assault_ticket_-_wave_5" 0 0.99515479658803
"4128" "Bandos_chestplate_shard" "Barbarian_assault_ticket_-_wave_6" 0 0.991678842571939
"4129" "Bandos_chestplate_shard" "Barbarian_assault_ticket_-_wave_7" 0 0.998001380962597
"4130" "Bandos_chestplate_shard" "Barbarian_assault_ticket_-_wave_8" 0 0.996713701892896
"4131" "Bandos_chestplate_shard" "Barbarian_assault_ticket_-_wave_9" 0 0.998771510843961
"4132" "Bandos_chestplate_shard" "Berserker_ring_shard" 0 0.999999897511278
"4133" "Bandos_chestplate_shard" "Black_dragon_mask" 0 0.868119774132675
"4134" "Bandos_chestplate_shard" "Black_unicorn_mask" 0 0.942172536522739
"4135" "Bandos_chestplate_shard" "Blue_blossom_seed" 0 0.700704714155837
"4136" "Bandos_chestplate_shard" "Bronze_dragon_mask" 0 0.960123849161414
"4137" "Bandos_chestplate_shard" "Calquat_keg" 0 0.841867165986411
"4138" "Bandos_chestplate_shard" "Cider_(2)" -27 -0.999978136064842
"4139" "Bandos_chestplate_shard" "Cooked_undead_chicken" -8 -0.706780328954492
"4140" "Bandos_chestplate_shard" "Cooked_undead_meat" 23 0.706763028003098
"4141" "Bandos_chestplate_shard" "Corrupt_statius's_warhammer" 0 0.829568826636198
"4142" "Bandos_chestplate_shard" "Corrupt_vesta's_spear" 0 0.853694434272127
"4143" "Bandos_chestplate_shard" "Crystal_deflector" 0 0.847903866988169
"4144" "Bandos_chestplate_shard" "Crystal_shield" 0 0.831908056897513
"4145" "Bandos_chestplate_shard" "Crystal_ward" 0 0.837750408769144
"4146" "Bandos_chestplate_shard" "Dark_cavalier" 0 0.717058720261733
"4147" "Bandos_chestplate_shard" "Defence_mix_(2)" -2 0.93059196259268
"4148" "Bandos_chestplate_shard" "Demon_claw" 0 0.967671864966856
"4149" "Bandos_chestplate_shard" "Divine_sigil_shard" 0 0.991357509888381
"4150" "Bandos_chestplate_shard" "Dragon_chain_armour_set_(sk)" 0 0.867275086461287
"4151" "Bandos_chestplate_shard" "Dragon_hatchet_shard" 0 0.999999935937842
"4152" "Bandos_chestplate_shard" "Dragon_kite_ornament_kit_(sp)" 0 0.701919550208624
"4153" "Bandos_chestplate_shard" "Dragon_limbs_shard" 0 0.999999954568929
"4154" "Bandos_chestplate_shard" "Dragon_sq_shield_ornament_kit_(or)" 0 0.822817198906063
"4155" "Bandos_chestplate_shard" "Dragon_sq_shield_ornament_kit_(sp)" 0 0.839132977782433
"4156" "Bandos_chestplate_shard" "Dragon_warhammer" 0 0.713489397087713
"4157" "Bandos_chestplate_shard" "Drygore_longsword_shard" 0 0.973239452335797
"4158" "Bandos_chestplate_shard" "Drygore_mace_shard" 0 0.949963725048751
"4159" "Bandos_chestplate_shard" "Drygore_rapier_shard" 0 0.953788357872245
"4160" "Bandos_chestplate_shard" "Elysian_sigil" 0 0.793318938056032
"4161" "Bandos_chestplate_shard" "Evil_turnip" 0 0.961890956620937
"4162" "Bandos_chestplate_shard" "Fibula_piece" 0 0.986437026389109
"4163" "Bandos_chestplate_shard" "Fox_mask" 0 0.847744208316364
"4164" "Bandos_chestplate_shard" "Frost_dragon_mask" 0 0.933874165718259
"4165" "Bandos_chestplate_shard" "Garb_of_subjugation_shard" 0 0.999999949240735
"4166" "Bandos_chestplate_shard" "Guthix_bow" 0 0.807250351516549
"4167" "Bandos_chestplate_shard" "Guthix_rest_(1)" 0 0.999687624425774
"4168" "Bandos_chestplate_shard" "Guthix_rest_(2)" 0 0.999917766188924
"4169" "Bandos_chestplate_shard" "Guthix_rest_(4)" 0 0.983456069947017
"4170" "Bandos_chestplate_shard" "Guthix_vambraces" 0 0.723547259756029
"4171" "Bandos_chestplate_shard" "Iron_dragon_mask" 0 0.964447554827108
"4172" "Bandos_chestplate_shard" "Juju_mining_potion_(1)" 0 0.9991793246706
"4173" "Bandos_chestplate_shard" "Juju_mining_potion_(2)" 0 0.881647610381359
"4174" "Bandos_chestplate_shard" "Left_eyepatch" 0 0.882313894064191
"4175" "Bandos_chestplate_shard" "Magic_mix_(1)" 21 -0.999982878617026
"4176" "Bandos_chestplate_shard" "Magic_string" 0 0.969697085044832
"4177" "Bandos_chestplate_shard" "Mind_bomb_(m4)" 24 -0.999980454236245
"4178" "Bandos_chestplate_shard" "Mithril_dragon_mask" 0 0.964766721804322
"4179" "Bandos_chestplate_shard" "Onyx_amulet" 0 0.756227607123991
"4180" "Bandos_chestplate_shard" "Onyx_necklace" 0 0.745146548420979
"4181" "Bandos_chestplate_shard" "Pernix_body_shard" 0 0.783860129282362
"4182" "Bandos_chestplate_shard" "Pernix_gloves_shard" 0 0.811590884583292
"4183" "Bandos_chestplate_shard" "Pneumatic_gloves_shard" 0 0.999999955491738
"4184" "Bandos_chestplate_shard" "Premade_t'd_batta" -14 -0.999988641714776
"4185" "Bandos_chestplate_shard" "Premade_t'd_crunch" 1 -0.70678833260566
"4186" "Bandos_chestplate_shard" "Premade_w'm_batta" 3 -0.999997531110913
"4187" "Bandos_chestplate_shard" "Sack_of_effigies" 0 0.990410903504027
"4188" "Bandos_chestplate_shard" "Saradomin_hilt_shard" 0 0.994555096676475
"4189" "Bandos_chestplate_shard" "Saradomin's_hiss_shard" 0 0.999999884360231
"4190" "Bandos_chestplate_shard" "Saradomin's_murmur_shard" 0 0.999999881675821
"4191" "Bandos_chestplate_shard" "Saradomin's_whisper_shard" 0 0.999999951984207
"4192" "Bandos_chestplate_shard" "Saradomin_sword_shard" 0 0.999999208979316
"4193" "Bandos_chestplate_shard" "Seers'_ring_shard" 0 0.999999930421614
"4194" "Bandos_chestplate_shard" "Seismic_singularity_shard" 0 0.992437964375014
"4195" "Bandos_chestplate_shard" "Spectral_sigil_shard" 0 0.999999953863309
"4196" "Bandos_chestplate_shard" "Static_gloves_shard" 0 0.999999955491724
"4197" "Bandos_chestplate_shard" "Steel_dragon_mask" 0 0.958817526315657
"4198" "Bandos_chestplate_shard" "Super_Guthix_rest_(1)" 0 0.993687607844312
"4199" "Bandos_chestplate_shard" "Super_Guthix_rest_(2)" 0 0.992796459763765
"4200" "Bandos_chestplate_shard" "Super_Guthix_rest_(3)" 0 0.827958410208556
"4201" "Bandos_chestplate_shard" "Super_Guthix_rest_(4)" 0 0.708055909381094
"4202" "Bandos_chestplate_shard" "Tan_cavalier" 0 0.737157051869444
"4203" "Bandos_chestplate_shard" "Team-10_cape" 0 0.939471553241151
"4204" "Bandos_chestplate_shard" "Team-24_cape" 0 0.887508978692487
"4205" "Bandos_chestplate_shard" "Team-28_cape" 0 0.940322322065326
"4206" "Bandos_chestplate_shard" "Team-34_cape" 0 0.980014546402145
"4207" "Bandos_chestplate_shard" "Team-37_cape" 0 0.794186783653481
"4208" "Bandos_chestplate_shard" "Third-age_mage_hat" 0 0.701155917645168
"4209" "Bandos_chestplate_shard" "Torva_full_helm_shard" 0 0.991707194831264
"4210" "Bandos_chestplate_shard" "Torva_gloves_shard" 0 0.969123122528808
"4211" "Bandos_chestplate_shard" "Torva_platebody_shard" 0 0.999999955463485
"4212" "Bandos_chestplate_shard" "Torva_platelegs_shard" 0 0.965189447173514
"4213" "Bandos_chestplate_shard" "Weapon_poison_(1)" 0 0.928231710255342
"4214" "Bandos_chestplate_shard" "Weapon_poison_(2)" 0 0.929784022160898
"4215" "Bandos_chestplate_shard" "Wooden_shield" 0 -0.916297290590027
"4216" "Bandos_chestplate_shard" "Zamorak_mitre" 0 0.86402535146557
"4217" "Bandos_chestplate_shard" "Zamorak's_favour_(2)" 0 0.959107785570204
"4218" "Bandos_chestplate_shard" "Zamorak's_favour_(3)" 0 0.91886719396688
"4219" "Bandos_chestplate_shard" "Zamorak's_favour_(4)" 0 0.828198831228554
"4220" "Bandos_cloak" "Rune_platebody_(h2)" 0 0.752841399945821
"4221" "Bandos_cloak" "Rune_platebody_(h3)" 0 0.712898771899436
"4222" "Bandos_cloak" "Rune_platebody_(h4)" 0 0.704513283546154
"4223" "Bandos_cloak" "Rune_platebody_(h5)" 0 0.71589738350153
"4224" "Bandos_godsword" "Bandos_hilt" 0 0.925508020694722
"4225" "Bandos_helmet_shard" "Bandos_hilt_shard" 0 0.999998777296717
"4226" "Bandos_helmet_shard" "Bandos_tassets_shard" 0 0.999999894796082
"4227" "Bandos_helmet_shard" "Barbarian_assault_ticket_-_wave_2" 0 0.994206093783935
"4228" "Bandos_helmet_shard" "Barbarian_assault_ticket_-_wave_3" 0 0.993471162745496
"4229" "Bandos_helmet_shard" "Barbarian_assault_ticket_-_wave_4" 0 0.996111772316578
"4230" "Bandos_helmet_shard" "Barbarian_assault_ticket_-_wave_5" 0 0.995154725806286
"4231" "Bandos_helmet_shard" "Barbarian_assault_ticket_-_wave_6" 0 0.991675666341658
"4232" "Bandos_helmet_shard" "Barbarian_assault_ticket_-_wave_7" 0 0.99800135916261
"4233" "Bandos_helmet_shard" "Barbarian_assault_ticket_-_wave_8" 0 0.996713126499917
"4234" "Bandos_helmet_shard" "Barbarian_assault_ticket_-_wave_9" 0 0.998771542066868
"4235" "Bandos_helmet_shard" "Berserker_ring_shard" 0 0.999999926200611
"4236" "Bandos_helmet_shard" "Black_dragon_mask" 0 0.868121742973938
"4237" "Bandos_helmet_shard" "Black_unicorn_mask" 0 0.942178311027499
"4238" "Bandos_helmet_shard" "Blue_blossom_seed" 0 0.700693484009051
"4239" "Bandos_helmet_shard" "Bronze_dragon_mask" 0 0.960122251855438
"4240" "Bandos_helmet_shard" "Calquat_keg" 0 0.841846409332448
"4241" "Bandos_helmet_shard" "Cider_(2)" -27 -0.999978152088352
"4242" "Bandos_helmet_shard" "Cooked_undead_chicken" -8 -0.706779081042604
"4243" "Bandos_helmet_shard" "Cooked_undead_meat" 23 0.706761826907418
"4244" "Bandos_helmet_shard" "Corrupt_statius's_warhammer" 0 0.829575015145431
"4245" "Bandos_helmet_shard" "Corrupt_vesta's_spear" 0 0.853699294855483
"4246" "Bandos_helmet_shard" "Crystal_deflector" 0 0.847897359915738
"4247" "Bandos_helmet_shard" "Crystal_shield" 0 0.831906360253641
"4248" "Bandos_helmet_shard" "Crystal_ward" 0 0.837743466760099
"4249" "Bandos_helmet_shard" "Dark_cavalier" 0 0.717066927007466
"4250" "Bandos_helmet_shard" "Defence_mix_(2)" -2 0.930593035024355
"4251" "Bandos_helmet_shard" "Demon_claw" 0 0.967671128352444
"4252" "Bandos_helmet_shard" "Divine_sigil_shard" 0 0.991357189016467
"4253" "Bandos_helmet_shard" "Dragon_chain_armour_set_(sk)" 0 0.867282147302409
"4254" "Bandos_helmet_shard" "Dragon_hatchet_shard" 0 0.999999968909598
"4255" "Bandos_helmet_shard" "Dragon_kite_ornament_kit_(sp)" 0 0.701928268313568
"4256" "Bandos_helmet_shard" "Dragon_limbs_shard" 0 0.999999989689379
"4257" "Bandos_helmet_shard" "Dragon_sq_shield_ornament_kit_(or)" 0 0.822827888788639
"4258" "Bandos_helmet_shard" "Dragon_sq_shield_ornament_kit_(sp)" 0 0.839125396914001
"4259" "Bandos_helmet_shard" "Dragon_warhammer" 0 0.713487695743566
"4260" "Bandos_helmet_shard" "Drygore_longsword_shard" 0 0.973238921271845
"4261" "Bandos_helmet_shard" "Drygore_mace_shard" 0 0.949962803440204
"4262" "Bandos_helmet_shard" "Drygore_rapier_shard" 0 0.953787548130368
"4263" "Bandos_helmet_shard" "Elysian_sigil" 0 0.79333817646032
"4264" "Bandos_helmet_shard" "Evil_turnip" 0 0.961893399458441
"4265" "Bandos_helmet_shard" "Fibula_piece" 0 0.986436434397336
"4266" "Bandos_helmet_shard" "Fox_mask" 0 0.847735622313299
"4267" "Bandos_helmet_shard" "Frost_dragon_mask" 0 0.933874518113497
"4268" "Bandos_helmet_shard" "Garb_of_subjugation_shard" 0 0.999999981868312
"4269" "Bandos_helmet_shard" "Guthix_bow" 0 0.80725944332005
"4270" "Bandos_helmet_shard" "Guthix_rest_(1)" 0 0.999687614574573
"4271" "Bandos_helmet_shard" "Guthix_rest_(2)" 0 0.999917823384486
"4272" "Bandos_helmet_shard" "Guthix_rest_(4)" 0 0.983455050171074
"4273" "Bandos_helmet_shard" "Guthix_vambraces" 0 0.723529336186572
"4274" "Bandos_helmet_shard" "Iron_dragon_mask" 0 0.964443687722338
"4275" "Bandos_helmet_shard" "Juju_mining_potion_(1)" 0 0.99917893409947
"4276" "Bandos_helmet_shard" "Juju_mining_potion_(2)" 0 0.881644163369238
"4277" "Bandos_helmet_shard" "Left_eyepatch" 0 0.882306710957792
"4278" "Bandos_helmet_shard" "Magic_mix_(1)" 21 -0.999982961212215
"4279" "Bandos_helmet_shard" "Magic_string" 0 0.969701133048583
"4280" "Bandos_helmet_shard" "Mind_bomb_(m4)" 24 -0.999980507446244
"4281" "Bandos_helmet_shard" "Mithril_dragon_mask" 0 0.964768205244014
"4282" "Bandos_helmet_shard" "Onyx_amulet" 0 0.756247080780687
"4283" "Bandos_helmet_shard" "Onyx_necklace" 0 0.745144429497813
"4284" "Bandos_helmet_shard" "Pernix_body_shard" 0 0.783859054579799
"4285" "Bandos_helmet_shard" "Pernix_gloves_shard" 0 0.811589876601441
"4286" "Bandos_helmet_shard" "Pneumatic_gloves_shard" 0 0.999999989962117
"4287" "Bandos_helmet_shard" "Premade_t'd_batta" -14 -0.999988653863593
"4288" "Bandos_helmet_shard" "Premade_t'd_crunch" 1 -0.706787100484694
"4289" "Bandos_helmet_shard" "Premade_w'm_batta" 3 -0.999997560798122
"4290" "Bandos_helmet_shard" "Sack_of_effigies" 0 0.990410693627564
"4291" "Bandos_helmet_shard" "Saradomin_hilt_shard" 0 0.994554946194643
"4292" "Bandos_helmet_shard" "Saradomin's_hiss_shard" 0 0.999999919496797
"4293" "Bandos_helmet_shard" "Saradomin's_murmur_shard" 0 0.999999912125272
"4294" "Bandos_helmet_shard" "Saradomin's_whisper_shard" 0 0.999999986774575
"4295" "Bandos_helmet_shard" "Saradomin_sword_shard" 0 0.999999204239015
"4296" "Bandos_helmet_shard" "Seers'_ring_shard" 0 0.999999964492503
"4297" "Bandos_helmet_shard" "Seismic_singularity_shard" 0 0.992437780967578
"4298" "Bandos_helmet_shard" "Spectral_sigil_shard" 0 0.999999988193318
"4299" "Bandos_helmet_shard" "Static_gloves_shard" 0 0.999999989962151
"4300" "Bandos_helmet_shard" "Steel_dragon_mask" 0 0.958820697810935
"4301" "Bandos_helmet_shard" "Super_Guthix_rest_(1)" 0 0.993686583171382
"4302" "Bandos_helmet_shard" "Super_Guthix_rest_(2)" 0 0.992796239096267
"4303" "Bandos_helmet_shard" "Super_Guthix_rest_(3)" 0 0.827960494059823
"4304" "Bandos_helmet_shard" "Super_Guthix_rest_(4)" 0 0.708086202767332
"4305" "Bandos_helmet_shard" "Tan_cavalier" 0 0.737148861700595
"4306" "Bandos_helmet_shard" "Team-10_cape" 0 0.939471836873158
"4307" "Bandos_helmet_shard" "Team-24_cape" 0 0.887497050310698
"4308" "Bandos_helmet_shard" "Team-28_cape" 0 0.940306653126334
"4309" "Bandos_helmet_shard" "Team-34_cape" 0 0.980014921506262
"4310" "Bandos_helmet_shard" "Team-37_cape" 0 0.794186648508656
"4311" "Bandos_helmet_shard" "Third-age_mage_hat" 0 0.701150685481786
"4312" "Bandos_helmet_shard" "Torva_full_helm_shard" 0 0.991707001306086
"4313" "Bandos_helmet_shard" "Torva_gloves_shard" 0 0.969122718349436
"4314" "Bandos_helmet_shard" "Torva_platebody_shard" 0 0.999999989944876
"4315" "Bandos_helmet_shard" "Torva_platelegs_shard" 0 0.965188870006151
"4316" "Bandos_helmet_shard" "Weapon_poison_(1)" 0 0.928236043320614
"4317" "Bandos_helmet_shard" "Weapon_poison_(2)" 0 0.929782753935101
"4318" "Bandos_helmet_shard" "Wooden_shield" 0 -0.916302836729551
"4319" "Bandos_helmet_shard" "Zamorak_mitre" 0 0.864027249185508
"4320" "Bandos_helmet_shard" "Zamorak's_favour_(2)" 0 0.959105329014376
"4321" "Bandos_helmet_shard" "Zamorak's_favour_(3)" 0 0.918868201280577
"4322" "Bandos_helmet_shard" "Zamorak's_favour_(4)" 0 0.828198458308793
"4323" "Bandos_hilt_shard" "Bandos_tassets_shard" 0 0.999998685534856
"4324" "Bandos_hilt_shard" "Barbarian_assault_ticket_-_wave_2" 0 0.99420553926224
"4325" "Bandos_hilt_shard" "Barbarian_assault_ticket_-_wave_3" 0 0.993470598993691
"4326" "Bandos_hilt_shard" "Barbarian_assault_ticket_-_wave_4" 0 0.996111293084363
"4327" "Bandos_hilt_shard" "Barbarian_assault_ticket_-_wave_5" 0 0.99515421080838
"4328" "Bandos_hilt_shard" "Barbarian_assault_ticket_-_wave_6" 0 0.99167503774976
"4329" "Bandos_hilt_shard" "Barbarian_assault_ticket_-_wave_7" 0 0.998016983843233
"4330" "Bandos_hilt_shard" "Barbarian_assault_ticket_-_wave_8" 0 0.996712699827055
"4331" "Bandos_hilt_shard" "Barbarian_assault_ticket_-_wave_9" 0 0.998771311087734
"4332" "Bandos_hilt_shard" "Berserker_ring_shard" 0 0.999998774889448
"4333" "Bandos_hilt_shard" "Black_dragon_mask" 0 0.868129853274067
"4334" "Bandos_hilt_shard" "Black_unicorn_mask" 0 0.942203593690235
"4335" "Bandos_hilt_shard" "Blue_blossom_seed" 0 0.700705607494254
"4336" "Bandos_hilt_shard" "Bronze_dragon_mask" 0 0.960125277182804
"4337" "Bandos_hilt_shard" "Calquat_keg" 0 0.841875509338657
"4338" "Bandos_hilt_shard" "Cider_(2)" -27 -0.999977033787547
"4339" "Bandos_hilt_shard" "Cooked_undead_chicken" -8 -0.70678149295121
"4340" "Bandos_hilt_shard" "Cooked_undead_meat" 23 0.706763996896279
"4341" "Bandos_hilt_shard" "Corrupt_statius's_warhammer" 0 0.829580977652977
"4342" "Bandos_hilt_shard" "Corrupt_vesta's_spear" 0 0.853702382297793
"4343" "Bandos_hilt_shard" "Crystal_deflector" 0 0.847910803939103
"4344" "Bandos_hilt_shard" "Crystal_shield" 0 0.831899917840695
"4345" "Bandos_hilt_shard" "Crystal_ward" 0 0.837738151009603
"4346" "Bandos_hilt_shard" "Dark_cavalier" 0 0.716952509920077
"4347" "Bandos_hilt_shard" "Defence_mix_(2)" -2 0.930589246308395
"4348" "Bandos_hilt_shard" "Demon_claw" 0 0.967685462206743
"4349" "Bandos_hilt_shard" "Divine_sigil_shard" 0 0.991356905505632
"4350" "Bandos_hilt_shard" "Dragon_chain_armour_set_(sk)" 0 0.867248696118053
"4351" "Bandos_hilt_shard" "Dragon_hatchet_shard" 0 0.999998786118579
"4352" "Bandos_hilt_shard" "Dragon_kite_ornament_kit_(sp)" 0 0.701675159562313
"4353" "Bandos_hilt_shard" "Dragon_limbs_shard" 0 0.999998785559835
"4354" "Bandos_hilt_shard" "Dragon_sq_shield_ornament_kit_(or)" 0 0.822858617846787
"4355" "Bandos_hilt_shard" "Dragon_sq_shield_ornament_kit_(sp)" 0 0.839139418811174
"4356" "Bandos_hilt_shard" "Dragon_warhammer" 0 0.713431438220866
"4357" "Bandos_hilt_shard" "Drygore_longsword_shard" 0 0.973239196052343
"4358" "Bandos_hilt_shard" "Drygore_mace_shard" 0 0.949964109542143
"4359" "Bandos_hilt_shard" "Drygore_rapier_shard" 0 0.953788559398691
"4360" "Bandos_hilt_shard" "Elysian_sigil" 0 0.793364400938744
"4361" "Bandos_hilt_shard" "Evil_turnip" 0 0.961879094528461
"4362" "Bandos_hilt_shard" "Fibula_piece" 0 0.986436852068514
"4363" "Bandos_hilt_shard" "Fox_mask" 0 0.847768111389827
"4364" "Bandos_hilt_shard" "Frost_dragon_mask" 0 0.933876682008757
"4365" "Bandos_hilt_shard" "Garb_of_subjugation_shard" 0 0.999998777246396
"4366" "Bandos_hilt_shard" "Guthix_bow" 0 0.807248934509431
"4367" "Bandos_hilt_shard" "Guthix_rest_(1)" 0 0.999686524463851
"4368" "Bandos_hilt_shard" "Guthix_rest_(2)" 0 0.999916561064297
"4369" "Bandos_hilt_shard" "Guthix_rest_(4)" 0 0.983456048380771
"4370" "Bandos_hilt_shard" "Guthix_vambraces" 0 0.723562663718832
